SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement
1017,S2J,NOTAV,3,2,0,0,0,0,0,0,1,3
1019,CLG. | SFAT,NOTAV,4,2,0,0,0,0,0,0,1,2
3299,Vish,WC,10,6,0,0,0,1,0,0,0,13
3734,Hulka,WC,7,4,0,0,0,1,0,0,0,13
4647,Gaz,WC,7,4,0,0,0,1,0,0,0,-1
4738,Young,EC,18,7,0,0,0,0,1,0,0,7
5618,ANTIFA CEO | Quiggles,EC,13,9,0,0,0,1,0,0,0,17
6700,JCubez,EC,8,3,0,0,0,1,0,0,0,7
10362,Elk G | Ivayne,WC,15,6,0,0,0,1,0,0,0,-1
10485,DD,WC,2,3,0,1,0,0,0,0,0,-1
11603,Arctic,EC,6,6,0,0,1,0,0,0,0,-1
12137,yingling,WC,12,8,0,0,0,1,0,0,0,-1
13385,ePG | Chevy,WC,12,6,0,0,0,1,0,0,0,9
13765,Help,WC,6,6,0,1,0,0,0,0,0,-1
22937,USF | Quadae,EC,10,9,0,0,1,0,0,0,0,13
24423,Talen,EC,4,6,0,1,0,0,0,0,0,-1
26387,Phantom Airline,EC,8,2,0,0,0,1,0,0,0,-1
26579,Zave,WC,7,11,0,0,1,0,0,0,0,-1
26750,KoDoRiN,WC,9,6,0,0,0,1,0,0,0,5
29840,TBD,WC,9,4,0,0,0,1,0,0,0,17
33387,pointykitty,WC,4,5,0,1,0,0,0,0,0,-1
38643,RedX,WC,7,6,0,0,1,0,0,0,0,-1
40403,Pawn,WC,5,9,0,1,0,0,0,0,0,-1
47866,S.C.E. | Erik,EC,15,6,0,0,0,0,1,0,0,5
53112,8-bit | dansdaman,WC,8,4,0,0,0,1,0,0,0,-1
60696,FM | Cilan,WC,13,10,0,0,0,1,0,0,0,-1
61570,Pappi,WC,12,7,0,0,0,1,0,0,0,-1
64644,STP,EC,11,12,0,1,0,0,0,0,0,-1
64692,SANS | Blues Clues,WC,11,5,0,0,0,1,0,0,0,9
65777,bobby big ballz,NOTAV,7,1,0,0,0,0,0,0,1,1
130672,Soltrain,WC,2,2,0,1,0,0,0,0,0,-1
132537,RG | Far!,WC,10,3,0,0,0,0,1,0,0,17
144133,YBBT | leroydankins,WC,6,7,0,0,1,0,0,0,0,-1
148200,Big Pivot,WC,7,14,0,1,0,0,0,0,0,-1
153334,Silkylaroux,WC,3,7,0,1,0,0,0,0,0,-1
155077,radvillainy,EC,2,6,0,1,0,0,0,0,0,-1
158148,Chewy,EC,5,4,0,0,1,0,0,0,0,-1
170887,Ahung,EC,1,2,0,1,0,0,0,0,0,-1
173178,LAG,WC,12,4,0,0,0,1,0,0,0,9
182665,Elysian,WC,12,8,0,0,0,1,0,0,0,-1
213911,jtetter,EC,3,12,0,1,0,0,0,0,0,-1
217541,noChill,WC,11,8,0,0,1,0,0,0,0,-1
221423,Typhoon,WC,13,7,0,0,0,1,0,0,0,-1
229216,KaiKwonDo,WC,10,7,0,0,1,0,0,0,0,-1
230537,hHerb,WC,7,10,0,1,0,0,0,0,0,-1
255496,ericiscool.net,EC,6,4,0,0,1,0,0,0,0,-1
268767,markrevival,WC,4,8,0,1,0,0,0,0,0,-1
276041,Kettering,WC,0,11,0,1,0,0,0,0,0,-1
286517,Thad <3,WC,4,4,0,1,0,0,0,0,0,-1
312135,AlyJ,WC,11,3,0,0,0,0,1,0,0,9
315101,Rozu,WC,5,14,0,0,1,0,0,0,0,-1
360229,BEBO,WC,1,24,0,1,0,0,0,0,0,-1
413573,John,WC,8,9,0,1,0,0,0,0,0,-1
418740,ManRay,WC,3,2,0,0,1,0,0,0,0,-1
627118,Pipe,WC,6,6,0,1,0,0,0,0,0,-1
657175,Bobakanoosh,EC,4,8,0,1,0,0,0,0,0,-1
657464,CowCowCowCowCow,EC,11,3,0,0,0,0,1,0,0,13
694497,Ben,EC,11,2,0,0,0,1,0,0,0,4
843799,Snoos,EC,0,6,0,1,0,0,0,0,0,-1
858866,SLO | GrizzlyBair,WC,3,3,0,1,0,0,0,0,0,-1
862074,snacklepackle,EC,12,10,0,0,1,0,0,0,0,-1
865922,SRN | Soulrifle211,EC,3,6,0,1,0,0,0,0,0,-1
885830,HorseGirl420,EC,1,13,0,1,0,0,0,0,0,-1
927948,cliché,WC,8,6,0,0,1,0,0,0,0,-1
956568,Night,WC,2,9,0,1,0,0,0,0,0,-1
1007304,Phorox,WC,7,5,0,0,1,0,0,0,0,-1
1112770,Penguis,WC,6,8,0,1,0,0,0,0,0,-1
1263692,ushi,EC,2,4,0,1,0,0,0,0,0,-1
1501041,Hamburglar,EC,6,10,0,1,0,0,0,0,0,-1
1551714,JCobbs,WC,1,6,0,1,0,0,0,0,0,-1
1633823,ButterRoyaleTV,EC,1,14,0,1,0,0,0,0,0,-1
1640788,Special K,WC,0,9,0,1,0,0,0,0,0,-1
1655337,Drewski,EC,5,9,0,1,0,0,0,0,0,-1
2029721,Ghost Rider,EC,7,3,0,0,0,1,0,0,0,17
2038523,thesiscat,WC,10,6,0,0,1,0,0,0,0,-1
2044204,Eastwood,WC,4,6,0,1,0,0,0,0,0,-1
2131909,gbio,WC,3,15,0,1,0,0,0,0,0,-1
