SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
205873,Funktrocious,,0,5,0,1,0,0,0,0,0,-1,0.0,1.0,74.0
213911,jtetter,,7,10,0,1,0,0,0,0,0,-1,0.0,8.0,52.0
221423,Typhoon,,8,3,0,0,0,1,0,0,0,13,25.0,43.0,16.0
228514,dabt,,5,12,0,1,0,0,0,0,0,-1,0.0,6.0,57.0
253180,Yuki08,,0,6,0,1,0,0,0,0,0,-1,0.0,1.0,74.0
265808,NOOT,,13,6,0,0,0,1,0,0,0,13,25.0,48.0,15.0
276041,Kettering,,0,6,0,1,0,0,0,0,0,-1,0.0,1.0,74.0
312097,Nyte,,10,8,0,0,1,0,0,0,0,-1,0.0,15.0,33.0
360229,BEBO,,1,17,0,1,0,0,0,0,0,-1,0.0,2.0,67.0
370970,Mahik,,9,6,0,0,0,1,0,0,0,17,10.0,29.0,21.0
395730,PQ2 | CPU0,,12,9,0,0,0,1,0,0,0,-1,0.0,22.0,25.0
418257,CardsNG,,5,3,0,0,1,0,0,0,0,-1,0.0,10.0,46.0
425209,Acuna,,5,14,0,1,0,0,0,0,0,-1,0.0,6.0,57.0
623333,ParkedInTraffic | Commas,,7,5,0,0,1,0,0,0,0,-1,0.0,12.0,43.0
627118,Pipe,,12,10,0,0,0,1,0,0,0,-1,0.0,22.0,25.0
657464,CowCowCowCowCow,,8,5,0,0,1,0,0,0,0,-1,0.0,13.0,39.0
682345,Rive,,9,10,0,1,0,0,0,0,0,-1,0.0,10.0,46.0
694497,IMP | Ben,NOTAV,3,2,0,0,0,0,0,0,1,4,125.0,138.0,4.0
694759,snek,,0,6,0,1,0,0,0,0,0,-1,0.0,1.0,74.0
782984,Blanks,,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,60.0
927948,cliché,,9,3,0,0,0,1,0,0,0,-1,0.0,19.0,28.0
956568,Night,,0,1,0,1,0,0,0,0,0,-1,0.0,1.0,74.0
982735,MordecaiPielord,,13,14,0,1,0,0,0,0,0,-1,0.0,14.0,36.0
1261759,melatonin,,1,4,0,1,0,0,0,0,0,-1,0.0,2.0,67.0
1263692,ushi,,4,2,0,0,1,0,0,0,0,-1,0.0,9.0,51.0
1554675,NoFuxGiven,,13,6,0,0,0,0,1,0,0,17,10.0,38.0,17.0
1597042,Rome0,,6,15,0,1,0,0,0,0,0,-1,0.0,7.0,55.0
1623681,Xad,,1,4,0,1,0,0,0,0,0,-1,0.0,2.0,67.0
1966716,LewdCelebs4Free,,7,19,0,1,0,0,0,0,0,-1,0.0,8.0,52.0
1966739,ImYourDade,,2,11,0,1,0,0,0,0,0,-1,0.0,3.0,63.0
1969893,Enrique Iglesias,,8,6,0,0,1,0,0,0,0,-1,0.0,13.0,39.0
2026451,ASAPferq,,1,15,0,1,0,0,0,0,0,-1,0.0,2.0,67.0
2094677,peenlover,,1,3,0,1,0,0,0,0,0,-1,0.0,2.0,67.0
2142566,lavalamp,,3,13,0,1,0,0,0,0,0,-1,0.0,4.0,60.0
