SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
22848,darkwizard123,WC,11,7,0,0,0,1,0,0,0,-1,0.0,21.0,33.0
26153,DarkGenex,EC,15,8,0,0,0,1,0,0,0,-1,0.0,25.0,29.0
26701,dirtyDev,WC,6,7,0,1,0,0,0,0,0,-1,0.0,7.0,66.0
26750,KoDoRiN,WC,4,2,0,0,1,0,0,0,0,9,45.0,54.0,12.0
27638,Panda,EC,9,2,0,0,0,0,1,0,0,17,10.0,34.0,20.0
29840,TBD,WC,10,3,0,0,0,1,0,0,0,-1,0.0,20.0,37.0
31090,punished | gelp,WC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,82.0
31658,early,WC,1,5,0,1,0,0,0,0,0,-1,0.0,2.0,91.0
33371,Fraud,WC,6,11,0,1,0,0,0,0,0,-1,0.0,7.0,66.0
33387,pointykitty,WC,2,13,0,1,0,0,0,0,0,-1,0.0,3.0,88.0
34266,WOMB#619 | Wombat,WC,4,7,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
34980,Crispy | Chango,WC,9,3,0,0,0,1,0,0,0,17,10.0,29.0,22.0
37116,GUG | Kürv,WC,14,7,0,0,0,0,1,0,0,17,10.0,39.0,17.0
40403,Pawn,WC,6,9,0,1,0,0,0,0,0,-1,0.0,7.0,66.0
41492,Divine Senator Kelly,WC,6,4,0,0,1,0,0,0,0,-1,0.0,11.0,56.0
47866,S.C.E. | Erik,EC,14,8,0,0,0,0,1,0,0,25,0.0,29.0,22.0
50047,ScrubUp,WC,9,8,0,0,1,0,0,0,0,-1,0.0,14.0,48.0
53131,DHB | IggyNieves,WC,9,7,0,0,1,0,0,0,0,-1,0.0,14.0,48.0
54316,Stone,EC,5,5,0,1,0,0,0,0,0,-1,0.0,6.0,72.0
54390,Bonn Esports | Question,EC,16,11,0,0,0,1,0,0,0,-1,0.0,26.0,25.0
55354,Travy,EC,11,17,0,1,0,0,0,0,0,-1,0.0,12.0,51.0
56287,Sporsinick,EC,6,7,0,1,0,0,0,0,0,-1,0.0,7.0,66.0
61570,Pappi,WC,7,2,0,0,0,1,0,0,0,17,10.0,27.0,24.0
61897,LSD,NOTAV,5,2,0,0,0,0,0,0,1,2,175.0,190.0,2.0
63720,TNC | n3zModGod,WC,2,0,0,0,1,0,0,0,0,-1,0.0,7.0,66.0
64260,Hellraid,WC,0,24,0,1,0,0,0,0,0,-1,0.0,1.0,97.0
65598,rickey_kc,EC,3,3,0,1,0,0,0,0,0,-1,0.0,4.0,82.0
65777,bobby big ballz,NOTAV,6,2,0,0,0,0,0,0,1,4,125.0,141.0,4.0
127639,Neologism,EC,12,5,0,0,0,0,1,0,0,17,10.0,37.0,18.0
130672,Soltrain,WC,5,4,0,0,1,0,0,0,0,-1,0.0,10.0,59.0
147424,Spiral Cafe | Krudo,EC,14,3,0,0,0,0,1,0,0,9,45.0,74.0,10.0
152940,CLEM#112 | Clem,EC,12,9,0,0,1,0,0,0,0,-1,0.0,17.0,42.0
153334,Silkylaroux,WC,8,15,0,1,0,0,0,0,0,-1,0.0,9.0,62.0
156518,Lust,EC,3,10,0,1,0,0,0,0,0,-1,0.0,4.0,82.0
157615,ight,EC,13,13,0,0,1,0,0,0,0,-1,0.0,18.0,40.0
164047,CG | Firebolt,WC,16,13,0,0,0,1,0,0,0,-1,0.0,26.0,25.0
171111,UARK | VentusWK,EC,5,15,0,1,0,0,0,0,0,-1,0.0,6.0,72.0
173178,LAG,WC,13,11,0,0,1,0,0,0,0,-1,0.0,18.0,40.0
174790,Mounir,EC,6,6,0,0,1,0,0,0,0,-1,0.0,11.0,56.0
175490,QoT | Cruelscotty,EC,12,14,0,0,1,0,0,0,0,-1,0.0,17.0,42.0
176387,Badboi,WC,0,1,0,1,0,0,0,0,0,-1,0.0,1.0,97.0
183677,Yamasaki,WC,6,7,0,1,0,0,0,0,0,-1,0.0,7.0,66.0
219919,Frozone,WC,2,4,0,1,0,0,0,0,0,-1,0.0,3.0,88.0
230537,hHerb,WC,4,11,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
250581,Fizz,WC,8,3,0,0,0,1,0,0,0,9,45.0,63.0,11.0
264211,BLM | Rats!,WC,10,13,0,0,1,0,0,0,0,-1,0.0,15.0,45.0
265808,NOOT,WC,16,5,0,0,0,0,1,0,0,7,75.0,106.0,7.0
268767,markrevival,WC,3,8,0,1,0,0,0,0,0,-1,0.0,4.0,82.0
279871,KLAWHAU5,EC,1,10,0,1,0,0,0,0,0,-1,0.0,2.0,91.0
286517,Thad <3,WC,4,4,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
310321,TC | BuyMyMixTape,EC,7,10,0,1,0,0,0,0,0,-1,0.0,8.0,64.0
329937,LanTurN,WC,7,7,0,0,1,0,0,0,0,-1,0.0,12.0,51.0
330200,TT | Dair,EC,4,6,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
367758,Rose,EC,0,3,0,1,0,0,0,0,0,-1,0.0,1.0,97.0
420458,Jorge,WC,12,12,0,0,1,0,0,0,0,-1,0.0,17.0,42.0
478083,saacdaddy,WC,3,7,0,1,0,0,0,0,0,-1,0.0,4.0,82.0
627118,Pipe,WC,12,8,0,0,0,1,0,0,0,-1,0.0,22.0,32.0
657175,Bobakanoosh,EC,3,12,0,1,0,0,0,0,0,-1,0.0,4.0,82.0
694759,snek,EC,2,4,0,1,0,0,0,0,0,-1,0.0,3.0,88.0
789026,Douglas.J.Gov,EC,13,16,0,1,0,0,0,0,0,-1,0.0,14.0,48.0
858866,SLO | GrizzlyBair,WC,6,5,0,0,1,0,0,0,0,-1,0.0,11.0,56.0
862074,snacklepackle,EC,9,16,0,1,0,0,0,0,0,-1,0.0,10.0,59.0
927948,cliché,WC,13,10,0,0,0,1,0,0,0,-1,0.0,23.0,31.0
1047164,lemon,EC,0,3,0,1,0,0,0,0,0,-1,0.0,1.0,97.0
1099771,PP | Droze,WC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,97.0
1301072,Melos,WC,4,10,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
1315595,Sleeepy,EC,0,13,0,1,0,0,0,0,0,-1,0.0,1.0,97.0
1322460,8167263631 | Notto,EC,0,3,0,1,0,0,0,0,0,-1,0.0,1.0,97.0
1682252,BABA | shama,WC,7,5,0,0,1,0,0,0,0,-1,0.0,12.0,51.0
1682516,BABA | Babo,WC,1,12,0,1,0,0,0,0,0,-1,0.0,2.0,91.0
1794541,Chubbz,WC,10,10,0,0,1,0,0,0,0,-1,0.0,15.0,45.0
2011811,sucordie,EC,4,10,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
2021066,Schweppes,EC,1,9,0,1,0,0,0,0,0,-1,0.0,2.0,91.0
2026451,ASAPferq,EC,1,5,0,1,0,0,0,0,0,-1,0.0,2.0,91.0
2029721,Ghost Rider,EC,16,8,0,0,0,1,0,0,0,13,25.0,51.0,13.0
2031615,420 | Yolk,WC,3,3,0,0,1,0,0,0,0,-1,0.0,8.0,64.0
2085246,kippu,WC,1,9,0,1,0,0,0,0,0,-1,0.0,2.0,91.0
2111424,flowjam,EC,0,3,0,1,0,0,0,0,0,-1,0.0,1.0,97.0
2114345,Watermelons,WC,5,10,0,1,0,0,0,0,0,-1,0.0,6.0,72.0
2114347,adamaggy,WC,8,8,0,1,0,0,0,0,0,-1,0.0,9.0,62.0
2114773,Raffshot,WC,0,6,0,1,0,0,0,0,0,-1,0.0,1.0,97.0
