SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement
54997,RetroSHFFL | Lex,WC,10,12,0,0,1,0,0,0,0,-1
56038,Retro SHFFL | Lengüitas,WC,1,2,0,1,0,0,0,0,0,-1
64260,Tayhow,WC,2,7,0,1,0,0,0,0,0,-1
64433,ilovebrooklyn99,EC,4,6,0,1,0,0,0,0,0,-1
64644,STP,EC,5,12,0,1,0,0,0,0,0,-1
64692,SANS | Blues Clues,WC,11,4,0,0,0,1,0,0,0,9
65566,Miranda,EC,5,6,0,1,0,0,0,0,0,-1
65777,bobby big ballz,NOTAV,4,2,0,0,0,0,0,0,1,2
70796,BHC | Evan,WC,12,5,0,0,0,1,0,0,0,-1
127997,(SECONDARIES) | Skittles,EC,8,7,0,0,1,0,0,0,0,-1
129363,Flow | ESPONJA,WC,8,9,0,0,1,0,0,0,0,-1
130672,Soltrain,WC,1,1,0,1,0,0,0,0,0,-1
130746,TZ | Morrito,WC,14,9,0,0,0,1,0,0,0,-1
132188,Dandy,WC,3,4,0,1,0,0,0,0,0,-1
135795,Luke,WC,5,7,0,1,0,0,0,0,0,-1
144133,YBBT | leroydankins,WC,6,5,0,0,1,0,0,0,0,-1
144798,akir,EC,17,9,0,0,0,0,1,0,0,9
150123,TPN,EC,7,3,0,0,0,1,0,0,0,17
157615,ight,EC,7,10,0,1,0,0,0,0,0,-1
173178,LAG,WC,12,5,0,0,0,1,0,0,0,13
183677,Yamasaki,WC,2,3,0,1,0,0,0,0,0,-1
193839,Loki,WC,3,3,0,1,0,0,0,0,0,-1
221136,Zeeker,EC,10,11,0,1,0,0,0,0,0,-1
221423,Typhoon,WC,4,1,0,0,1,0,0,0,0,-1
230350,AR0,WC,9,5,0,0,0,1,0,0,0,-1
230537,hHerb,WC,3,5,0,1,0,0,0,0,0,-1
231685,DMT,WC,4,4,0,1,0,0,0,0,0,-1
233850,E-tie,EC,5,1,0,0,0,1,0,0,0,-1
237282,Electroman,EC,6,7,0,1,0,0,0,0,0,-1
255496,ericiscool.net,EC,0,3,0,1,0,0,0,0,0,-1
278295,ItsDad,EC,1,3,0,1,0,0,0,0,0,-1
278800,Cabbage Man,WC,1,6,0,1,0,0,0,0,0,-1
279107,Khryke,EC,13,5,0,0,0,0,1,0,0,13
286517,Thad <3,WC,2,2,0,1,0,0,0,0,0,-1
287526,MacTheStampede,EC,1,8,0,1,0,0,0,0,0,-1
288850,Wasp,WC,6,7,0,1,0,0,0,0,0,-1
312286,Droog,EC,2,2,0,1,0,0,0,0,0,-1
328838,PeS | Puppy,EC,1,2,0,1,0,0,0,0,0,-1
360229,BEBO,WC,1,13,0,1,0,0,0,0,0,-1
401761,pope | lean,EC,1,0,0,1,0,0,0,0,0,-1
508959,BCM | veggies,EC,2,6,0,1,0,0,0,0,0,-1
512704,Axis,EC,9,11,0,0,1,0,0,0,0,-1
520837,Neck,WC,13,11,0,0,0,1,0,0,0,-1
582190,rice,EC,2,8,0,1,0,0,0,0,0,-1
618857,Lamdin,EC,0,1,0,1,0,0,0,0,0,-1
627118,Pipe,WC,6,4,0,0,1,0,0,0,0,-1
654514,probably high,WC,3,5,0,1,0,0,0,0,0,-1
694497,IMP | Ben,NOTAV,3,2,0,0,0,0,0,0,1,4
725508,620 | Megacaat,WC,1,4,0,1,0,0,0,0,0,-1
776417,GSG,EC,5,10,0,1,0,0,0,0,0,-1
819230,Willy P,EC,9,6,0,0,1,0,0,0,0,-1
835002,Jesuscametwice,EC,5,13,0,1,0,0,0,0,0,-1
856699,Logan,EC,4,5,0,1,0,0,0,0,0,-1
862074,snacklepackle,EC,6,5,0,0,1,0,0,0,0,-1
959920,Xarique,EC,0,2,0,1,0,0,0,0,0,-1
982735,MordecaiPielord,WC,7,9,0,0,1,0,0,0,0,-1
1034300,Oz,EC,2,6,0,1,0,0,0,0,0,-1
1382462,Zeal,EC,3,13,0,1,0,0,0,0,0,-1
1388856,SHRD#209 | Shredder,WC,1,6,0,1,0,0,0,0,0,-1
1466521,Floods,WC,2,10,0,1,0,0,0,0,0,-1
1598204,YoungHanSolo,WC,7,3,0,0,1,0,0,0,0,-1
1631449,:) | Koints,EC,0,1,0,1,0,0,0,0,0,-1
1638022,pathojin,WC,5,9,0,1,0,0,0,0,0,-1
1640788,Special K,WC,1,7,0,1,0,0,0,0,0,-1
1653242,Miscreants | Jquinnsweg,WC,2,18,0,1,0,0,0,0,0,-1
1691247,NotTheMC,WC,3,6,0,1,0,0,0,0,0,-1
1737518,Kombeze Ataie,WC,9,14,0,1,0,0,0,0,0,-1
1753671,Moonking34,WC,1,7,0,1,0,0,0,0,0,-1
1816060,FKA Minerali,WC,7,10,0,1,0,0,0,0,0,-1
1906382,KatBot,WC,4,5,0,1,0,0,0,0,0,-1
1918686,roadkill,EC,2,7,0,1,0,0,0,0,0,-1
1932225,FunRock,WC,7,6,0,0,1,0,0,0,0,-1
1944467,SUPERUNKNOWN,WC,4,2,0,0,1,0,0,0,0,-1
1964627,Crazyk,EC,0,2,0,1,0,0,0,0,0,-1
1972326,Rold,EC,3,2,0,0,1,0,0,0,0,-1
1973589,Rooster,WC,3,2,0,0,1,0,0,0,0,-1
1994587,DQ,EC,0,5,0,1,0,0,0,0,0,-1
2029721,Ghost Rider,EC,9,3,0,0,0,1,0,0,0,13
2056968,TrainerBlu,EC,0,3,0,1,0,0,0,0,0,-1
2093540,SexGod | RitzyCheese,WC,2,11,0,1,0,0,0,0,0,-1
2097022,J-PlumsIX,EC,0,7,0,1,0,0,0,0,0,-1
2147280,Saatvik,WC,8,5,0,0,1,0,0,0,0,-1
2147839,Aidanafoo,EC,2,4,0,1,0,0,0,0,0,-1
2151397,METALFACE,WC,1,3,0,1,0,0,0,0,0,-1
2151985,MilkJustice,WC,1,3,0,1,0,0,0,0,0,-1
2168813,Master_Hand_9669,WC,0,10,0,1,0,0,0,0,0,-1
2169990,Blitzcread,EC,3,6,0,1,0,0,0,0,0,-1
2170091,Fauxlatan,EC,5,8,0,1,0,0,0,0,0,-1
2170490,jcking,WC,0,1,0,1,0,0,0,0,0,-1
