SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement
39235,Dream,WC,12,4,0,0,0,1,0,0,0,-1
39997,Sparky,WC,6,5,0,0,1,0,0,0,0,-1
40780,Elk G | Digimon,WC,3,5,0,1,0,0,0,0,0,-1
41211,Denzill,WC,5,4,0,1,0,0,0,0,0,-1
41492,Divine Senator Kelly,WC,2,0,0,0,1,0,0,0,0,-1
44671,Quaff,WC,10,2,0,0,0,0,1,0,0,13
45197,Daz,WC,10,8,0,0,1,0,0,0,0,-1
46349,Aura,WC,11,4,0,0,0,0,1,0,0,9
46752,doby,WC,7,5,0,0,1,0,0,0,0,-1
47866,Erik,NOTAV,3,2,0,0,0,0,0,0,1,5
48322,AHHHHH | Alice,EC,4,7,0,1,0,0,0,0,0,-1
48850,TNS | Asashi,WC,13,4,0,0,0,0,1,0,0,9
48931,in10city,WC,4,3,0,0,1,0,0,0,0,-1
49211,deluxe,WC,10,9,0,0,1,0,0,0,0,-1
51112,Pilgrim,WC,4,2,0,0,1,0,0,0,0,-1
58588,Jeffthecheff,EC,4,2,0,0,1,0,0,0,0,-1
60417,SoS | Cor,EC,6,6,0,0,1,0,0,0,0,-1
62206,mia,WC,4,5,0,1,0,0,0,0,0,-1
64260,Hellraid,WC,3,6,0,1,0,0,0,0,0,-1
64692,SANS | Blues Clues,WC,17,11,0,0,0,1,0,0,0,7
65566,Miranda,EC,6,5,0,0,1,0,0,0,0,-1
65777,bobby big ballz,NOTAV,5,0,0,0,0,0,0,0,1,1
71263,Cyan Can,EC,0,1,0,1,0,0,0,0,0,-1
127997,CW | Skittles,EC,14,5,0,0,0,0,1,0,0,13
129781,LL | Duky,WC,7,4,0,0,1,0,0,0,0,-1
130672,Soltrain,WC,2,2,0,1,0,0,0,0,0,-1
132627,Farko,EC,4,4,0,1,0,0,0,0,0,-1
133666,404 YC | Salt,WC,14,6,0,0,0,0,1,0,0,13
144133,YBBT | leroydankins,WC,5,6,0,1,0,0,0,0,0,-1
145075,blazerboy,EC,1,13,0,1,0,0,0,0,0,-1
152800,not NJ wally | wally,EC,9,6,0,0,1,0,0,0,0,-1
153138,ZouL,WC,1,6,0,1,0,0,0,0,0,-1
153254,Slemdog,WC,7,10,0,1,0,0,0,0,0,-1
153308,Mac,WC,5,9,0,1,0,0,0,0,0,-1
153599,DAL | Frog,EC,6,5,0,0,1,0,0,0,0,-1
156511,Nate,EC,1,3,0,1,0,0,0,0,0,-1
157615,ight,EC,8,9,0,0,1,0,0,0,0,-1
158416,lowqualityjpeg,EC,1,1,0,1,0,0,0,0,0,-1
170695,Chidoe,EC,1,2,0,1,0,0,0,0,0,-1
173178,LAG,WC,10,4,0,0,0,1,0,0,0,-1
175446,DJAN,EC,0,5,0,1,0,0,0,0,0,-1
175490,QoT | Cruelscotty,EC,9,10,0,1,0,0,0,0,0,-1
175669,H19 | chaka,WC,6,4,0,0,1,0,0,0,0,-1
176333,Wrong Doug,WC,0,2,0,1,0,0,0,0,0,-1
183677,Yamasaki,WC,4,5,0,1,0,0,0,0,0,-1
184637,Joey Donuts,EC,12,7,0,0,0,1,0,0,0,17
193839,Loki,WC,4,5,0,1,0,0,0,0,0,-1
213911,jtetter,EC,3,9,0,1,0,0,0,0,0,-1
221136,Zeeker,EC,11,2,0,0,0,0,1,0,0,-1
221423,Typhoon,WC,1,2,0,1,0,0,0,0,0,-1
225396,Sor,WC,3,5,0,1,0,0,0,0,0,-1
227242,SquirtlSquad,WC,6,8,0,1,0,0,0,0,0,-1
231685,DMT,WC,4,6,0,1,0,0,0,0,0,-1
232213,MikeDrop,WC,8,9,0,0,1,0,0,0,0,-1
232446,ash6,EC,5,3,0,0,1,0,0,0,0,-1
247698,UCI | Kavi,WC,2,6,0,1,0,0,0,0,0,-1
255496,ericiscool.net,EC,6,7,0,1,0,0,0,0,0,-1
257100,Yosemite Dabbs,WC,4,8,0,1,0,0,0,0,0,-1
269238,91,WC,3,8,0,1,0,0,0,0,0,-1
275884,Maljo,WC,2,8,0,1,0,0,0,0,0,-1
275922,Otto_Zone,WC,6,7,0,1,0,0,0,0,0,-1
278295,ItsDad,EC,10,14,0,1,0,0,0,0,0,-1
278800,Cabbage Man,WC,0,2,0,1,0,0,0,0,0,-1
286931,Egg$,WC,8,4,0,0,0,1,0,0,0,-1
288395,jams,WC,6,6,0,0,1,0,0,0,0,-1
327212,IWI | Marrgasm,WC,13,9,0,0,0,1,0,0,0,-1
328838,PeS | Puppy,EC,0,1,0,1,0,0,0,0,0,-1
354953,RPG,EC,4,5,0,1,0,0,0,0,0,-1
360229,BEBO,WC,7,11,0,1,0,0,0,0,0,-1
407228,K.YUNG,WC,3,6,0,1,0,0,0,0,0,-1
413758,Exia,WC,6,7,0,1,0,0,0,0,0,-1
448153,Neenor,EC,1,0,0,1,0,0,0,0,0,-1
451734,CID,EC,0,17,0,1,0,0,0,0,0,-1
466221,Melo,WC,7,5,0,0,1,0,0,0,0,-1
472971,yBaS | MaxJacks,WC,7,10,0,1,0,0,0,0,0,-1
493224,Fitz,EC,9,11,0,1,0,0,0,0,0,-1
520837,Neck,WC,11,8,0,0,0,1,0,0,0,-1
525553,Fux McLoud,WC,6,6,0,1,0,0,0,0,0,-1
558076,EOKA | Christos,WC,7,8,0,1,0,0,0,0,0,-1
582190,rice,EC,2,12,0,1,0,0,0,0,0,-1
585248,magnumgunn3r,EC,3,3,0,1,0,0,0,0,0,-1
617254,N8V,WC,5,3,0,0,1,0,0,0,0,-1
627118,Pipe,WC,11,7,0,0,0,1,0,0,0,-1
637232,Jazzy,EC,9,10,0,0,1,0,0,0,0,-1
654514,probably high,WC,5,8,0,1,0,0,0,0,0,-1
786226,Noodle,WC,2,7,0,1,0,0,0,0,0,-1
789026,Douglas.J.Gov,EC,8,7,0,0,1,0,0,0,0,-1
819230,Willy P,EC,13,7,0,0,0,1,0,0,0,-1
852916,Krizski,WC,12,11,0,0,0,1,0,0,0,-1
880372,Good1ife,WC,14,9,0,0,0,1,0,0,0,-1
950362,EWA | ERGonomics,WC,3,5,0,1,0,0,0,0,0,-1
998814,Stiv,WC,8,3,0,0,0,1,0,0,0,-1
1016100,CurvedFat,WC,2,8,0,1,0,0,0,0,0,-1
1065944,Juuuuurien,WC,10,11,0,0,1,0,0,0,0,-1
1075428,sameeyell,EC,0,10,0,1,0,0,0,0,0,-1
1077081,LilMitts,EC,1,0,0,1,0,0,0,0,0,-1
1086597,TCM | MrG,WC,6,4,0,0,1,0,0,0,0,-1
1196449,RB | Cum Fox,WC,8,4,0,0,0,1,0,0,0,13
1222010,PajamaBoyPete,WC,0,8,0,1,0,0,0,0,0,-1
1236538,LSK,EC,5,3,0,0,1,0,0,0,0,-1
1245502,Whoratio,WC,1,6,0,1,0,0,0,0,0,-1
1263692,ushi,EC,2,3,0,1,0,0,0,0,0,-1
1301072,Melos,WC,1,7,0,1,0,0,0,0,0,-1
1466521,Floods,WC,3,10,0,1,0,0,0,0,0,-1
1477443,Lionbooster,EC,1,7,0,1,0,0,0,0,0,-1
1511270,pimmwrecks,WC,9,11,0,1,0,0,0,0,0,-1
1598204,YoungHanSolo,WC,10,8,0,0,1,0,0,0,0,-1
1617046,Corkey,EC,4,11,0,1,0,0,0,0,0,-1
1640788,Special K,WC,1,7,0,1,0,0,0,0,0,-1
1667291,DarkSamYT,WC,3,16,0,1,0,0,0,0,0,-1
1694324,Roulette Rider,WC,1,3,0,1,0,0,0,0,0,-1
1760355,ArStar,EC,4,6,0,1,0,0,0,0,0,-1
1795087,Justyn,WC,3,5,0,1,0,0,0,0,0,-1
1816060,Aleksander,WC,4,5,0,1,0,0,0,0,0,-1
1832439,imrainh2o,WC,9,8,0,0,1,0,0,0,0,-1
1866109,BubbleFuel,EC,4,3,0,0,1,0,0,0,0,-1
1940641,100 Days Of Solitude,WC,5,6,0,1,0,0,0,0,0,-1
1942273,Fankriss,EC,15,6,0,0,0,0,1,0,0,9
1944467,SUPERUNKNOWN,WC,1,11,0,1,0,0,0,0,0,-1
1973589,Rooster,WC,1,2,0,1,0,0,0,0,0,-1
1974127,aujory,WC,1,6,0,1,0,0,0,0,0,-1
1975549,Tap Jump,EC,13,11,0,0,1,0,0,0,0,-1
1998865,buttcakes29,WC,0,1,0,1,0,0,0,0,0,-1
2013353,WeedWizard,WC,2,2,0,1,0,0,0,0,0,-1
2029721,Ghost Rider,EC,5,2,0,0,1,0,0,0,0,-1
2039890,SeekerIX,EC,0,1,0,1,0,0,0,0,0,-1
2048453,D3WDify,WC,6,6,0,0,1,0,0,0,0,-1
2065666,eee,EC,2,15,0,1,0,0,0,0,0,-1
2114057,squillf,EC,0,1,0,1,0,0,0,0,0,-1
2141037,josh,WC,1,19,0,1,0,0,0,0,0,-1
2147839,Aidanafoo,EC,6,12,0,1,0,0,0,0,0,-1
2153787,Caveman3732,EC,2,6,0,1,0,0,0,0,0,-1
2156433,Asuka,EC,3,9,0,1,0,0,0,0,0,-1
2156685,Nanami,EC,4,1,0,0,1,0,0,0,0,-1
2156792,CUCK | BreahdToDaBeuhrds,WC,3,4,0,1,0,0,0,0,0,-1
2156847,DRC,EC,3,7,0,1,0,0,0,0,0,-1
2157012,HunterGee,WC,0,5,0,1,0,0,0,0,0,-1
2157013,keyboard gamer,WC,3,2,0,0,1,0,0,0,0,-1
