SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
1017,S2J,NOTAV,5,0,0,0,0,0,0,0,1,1,200.0,215.0,1.0
1077,Revenge | Gahtzu,EC,11,2,0,0,0,0,1,0,0,7,75.0,101.0,7.0
3299,Vish,WC,10,4,0,0,0,1,0,0,0,9,45.0,65.0,10.0
3561,Ginger,NOTAV,3,2,0,0,0,0,0,0,1,4,125.0,138.0,4.0
3772,Arcadia,WC,11,5,0,0,0,1,0,0,0,17,10.0,31.0,22.0
3936,GUILD | ghettowarmachine420,EC,6,5,0,0,1,0,0,0,0,-1,0.0,11.0,52.0
4317,donk,WC,6,11,0,1,0,0,0,0,0,-1,0.0,7.0,84.0
4390,NGG | Jflex,EC,12,6,0,0,0,1,0,0,0,17,10.0,32.0,21.0
4394,Zhyrri,WC,13,5,0,0,0,0,1,0,0,17,10.0,38.0,17.0
4446,RCS | Chi,EC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,117.0
5618,RadicalLiberal | Quiggles,EC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,117.0
5630,BKB! | stocmoney,EC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,117.0
5765,Liquid,EC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,117.0
5869,KL | Kid,EC,6,5,0,0,1,0,0,0,0,-1,0.0,11.0,52.0
7149,Trail,EC,10,2,0,0,0,1,0,0,0,-1,0.0,20.0,33.0
7693,Kanye Rest,EC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,106.0
10228,Flow | Stark,WC,5,6,0,0,1,0,0,0,0,-1,0.0,10.0,60.0
10298,119 | Fabio,EC,7,5,0,0,1,0,0,0,0,-1,0.0,12.0,45.0
10485,DD,WC,5,6,0,1,0,0,0,0,0,-1,0.0,6.0,92.0
10562,SFOP,WC,8,3,0,0,0,1,0,0,0,17,10.0,28.0,23.0
11490,Dash,EC,15,10,0,0,0,1,0,0,0,-1,0.0,25.0,24.0
11606,Elk_G | Karm,WC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,117.0
11781,htwa,EC,12,4,0,0,0,0,1,0,0,17,10.0,37.0,20.0
11945,CSTR#106 | Strazz,EC,3,8,0,1,0,0,0,0,0,-1,0.0,4.0,106.0
11961,Mucho Man Randy Passion,WC,3,6,0,1,0,0,0,0,0,-1,0.0,4.0,106.0
12048,K8A,EC,13,6,0,0,0,0,1,0,0,17,10.0,38.0,17.0
12137,yingling,WC,11,6,0,0,0,1,0,0,0,-1,0.0,21.0,29.0
13376,Dhir,WC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,135.0
13765,Help,WC,6,8,0,0,1,0,0,0,0,-1,0.0,11.0,52.0
13956,Vino,EC,10,5,0,0,0,1,0,0,0,-1,0.0,20.0,33.0
14062,Jzhu,WC,10,11,0,1,0,0,0,0,0,-1,0.0,11.0,52.0
14305,Nard Dawg,EC,7,5,0,0,1,0,0,0,0,-1,0.0,12.0,45.0
15298,Cowbell,WC,8,6,0,0,1,0,0,0,0,-1,0.0,13.0,40.0
16393,Higgins,EC,11,9,0,0,1,0,0,0,0,-1,0.0,16.0,38.0
18722,K.H.D | Reign,WC,4,3,0,0,1,0,0,0,0,-1,0.0,9.0,68.0
22595,Aura,EC,6,2,0,0,1,0,0,0,0,-1,0.0,11.0,52.0
23501,Ratt,WC,2,0,0,0,1,0,0,0,0,-1,0.0,7.0,84.0
26387,Phantom Airline,EC,8,6,0,0,1,0,0,0,0,-1,0.0,13.0,40.0
26750,KoDoRiN,WC,5,5,0,0,1,0,0,0,0,9,45.0,55.0,12.0
28663,QTT | Marco,WC,6,7,0,1,0,0,0,0,0,-1,0.0,7.0,84.0
