SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
1017,S2J,NOTAV,5,0,0,0,0,0,0,0,1,1,200.0,215.0,1.0
1019,CLG. | SFAT,WC,13,3,0,0,0,0,1,0,0,3,150.0,178.0,3.0
5457,Bones,EC,11,2,0,0,0,0,1,0,0,7,75.0,101.0,7.0
5618,ANTIFA CEO | Quiggles,EC,15,9,0,0,0,1,0,0,0,-1,0.0,25.0,22.0
6700,JCubez,EC,14,6,0,0,0,1,0,0,0,9,45.0,69.0,9.0
10362,Elk G | Ivayne,WC,3,2,0,0,1,0,0,0,0,-1,0.0,8.0,46.0
10485,DD,WC,9,5,0,0,0,1,0,0,0,13,25.0,44.0,15.0
11603,Arctic,EC,12,10,0,0,1,0,0,0,0,-1,0.0,17.0,28.0
13765,Help,WC,9,12,0,1,0,0,0,0,0,-1,0.0,10.0,40.0
18722,K.H.D | Reign,WC,2,3,0,1,0,0,0,0,0,-1,0.0,3.0,63.0
21661,GLR | JAM,EC,11,5,0,0,0,1,0,0,0,17,10.0,31.0,19.0
24423,Talen,EC,3,0,0,0,1,0,0,0,0,-1,0.0,8.0,46.0
25478,Maruf,EC,6,3,0,0,1,0,0,0,0,-1,0.0,11.0,37.0
26387,Phantom Airline,EC,5,2,0,0,1,0,0,0,0,-1,0.0,10.0,40.0
26750,KoDoRiN,WC,12,2,0,0,0,1,0,0,0,2,175.0,197.0,2.0
27527,Megaman,WC,8,7,0,0,1,0,0,0,0,-1,0.0,13.0,32.0
33387,pointykitty,WC,2,11,0,1,0,0,0,0,0,-1,0.0,3.0,63.0
34266,WOMB#619 | Wombat,WC,0,6,0,1,0,0,0,0,0,-1,0.0,1.0,68.0
37116,GUG | Kürv,WC,9,3,0,0,0,1,0,0,0,9,45.0,64.0,12.0
38643,RedX,WC,11,9,0,0,1,0,0,0,0,-1,0.0,16.0,30.0
40403,Pawn,WC,3,6,0,1,0,0,0,0,0,-1,0.0,4.0,57.0
41211,Denzill,WC,6,6,0,0,1,0,0,0,0,-1,0.0,11.0,37.0
47866,S.C.E. | Erik,EC,14,5,0,0,0,0,1,0,0,13,25.0,54.0,13.0
51055,bird | unlucky,WC,7,14,0,1,0,0,0,0,0,-1,0.0,8.0,46.0
51488,Maher,EC,9,3,0,0,0,1,0,0,0,13,25.0,44.0,15.0
55354,Travy,EC,11,12,0,0,1,0,0,0,0,-1,0.0,16.0,30.0
61897,LSD,NOTAV,3,2,0,0,0,0,0,0,1,4,125.0,138.0,4.0
64644,STP,EC,8,9,0,1,0,0,0,0,0,-1,0.0,9.0,44.0
64692,SANS | Blues Clues,WC,10,4,0,0,0,1,0,0,0,9,45.0,65.0,11.0
65566,Miranda,EC,3,10,0,1,0,0,0,0,0,-1,0.0,4.0,57.0
65777,bobby big ballz,NOTAV,2,2,0,0,0,0,0,0,1,7,75.0,87.0,8.0
