Character,SmashTag,Rank
Other,TZ | Iván,68.0
Other,Jet,77.0
Other,doubledown8,77.0
Other,PurpleZ,84.0
Other,Godslayer903,84.0
Other,LAGr | Travioli,84.0
Other,Asus(4),84.0
Other,Sacred,84.0
Other,Baja,93.0
Other,Fire,93.0
Other,Pilgrim,93.0
Other,unlimited boy,99.0
Other,Arn255,99.0
Other,JFIRE,99.0
Other,Calvin,99.0
Other,Connorasada,108.0
Other,Oferton,108.0
Other,Maelstrom,110.0
Other,Sworderailer,112.0
Other,KYROS | Chuchaka2112,112.0
Other,Quadragesimus,116.0
Other,PP | rocky,116.0
Other,Pogey,116.0
Other,Layer,116.0
Other,Piti,116.0
Other,Rodney,116.0
Other,Kawaii Kid | King Salmon,131.0
Other,geg :),131.0
Other,FlLFFl,131.0
Other,Ath | Bumble,131.0
Other,Funk,131.0
Other,Skeeter,152.0
Other,sisig,152.0
Other,maso soup,152.0
Other,Old McJonald,152.0
Other,Neee,166.0
Other,Ari,166.0
Other,Brandt,166.0
Other,Churro,166.0
Other,Phil,166.0
Other,Pingy,166.0
Other,Bebop,166.0
Other,Zakqary,166.0
Other,Proobie44,166.0
Other,deep_cuts,166.0
Other,KatBot,166.0
Other,Abermega,186.0
Other,Sav,186.0
Other,mathandsurf,186.0
Other,Wobs,186.0
Other,trades,186.0
Other,Flippy,186.0
Other,A HUMAN | Agile,186.0
Other,JackO,186.0
Other,hellojoe34,186.0
Other,sidewinder572,186.0
Other,JC,186.0
Other,50 Rats in a Trenchcoat,186.0
Other,JehL,186.0
Other,pr0j3cts,186.0
Other,Dark Oreo Master,186.0
