Character,SmashTag,Rank
Marth,KoDoRiN,2.0
Marth,Zeeker,9.0
Marth,Quaff,11.0
Marth,Khryke,16.0
Marth,Typhoon,24.0
Marth,MIT | Fro116,39.0
Marth,SF | Herrán,51.0
Marth,Mud,60.0
Marth,Epoodle,62.0
Marth,Redcoat,65.0
Marth,Yamasaki,66.0
Marth,Phantom Airline,67.0
Marth,akir,73.0
Marth,FendrickLamar,80.0
Marth,B0XX | Sicca,87.0
Marth,Ribboned Ace,92.0
Marth,Umarth,101.0
Marth,a-on,113.0
Marth,SC | Lad,122.0
Marth,Kandayo,143.0
Marth,DPMZ,143.0
Marth,702 | AJ,143.0
Marth,Floods,161.0
Marth,JLo,161.0
Marth,MGFC | JorDank,178.0
Marth,Connor,193.0
Marth,Chaboomba,220.0
Marth,Townes,235.0
Marth,N8v,248.0
Marth,BEBO,273.0
Marth,Arn255,273.0
Marth,JFIRE,273.0
Marth,Jeffthecheff,273.0
Marth,Sworderailer,295.0
Marth,davidparkpark,307.0
Marth,SHRD#209 | Shredder,318.0
Marth,Biggestbrain,318.0
Marth,Wiza,318.0
Marth,Rodney,334.0
Marth,PP | rocky,334.0
Marth,15SA | Raiken,351.0
Marth,Logan,351.0
Marth,Jesuscametwice,351.0
Marth,Hamburglar,351.0
Marth,pointykitty,391.0
Marth,IHOP Dan,391.0
Marth,DQ,391.0
Marth,Thad <3,391.0
Marth,WA | AodhaN,391.0
Marth,Flame,424.0
Marth,Okami,424.0
Marth,BABA | Babo,424.0
Marth,Proobie44,424.0
Marth,Neee,424.0
Marth,A HUMAN | Agile,472.0
Marth,thehumanblob,472.0
Marth,trfjosh,472.0
Marth,Keppler,472.0
Sheik,IMP | Ben,3.0
Sheik,NGG | Jflex,5.0
Sheik,Peppi | CrossFitJesus,29.0
Sheik,NJ | Tommy,41.0
Sheik,ZOOK | Suezo,43.0
Sheik,Drephen,46.0
Sheik,LAGr | Travioli,54.0
Sheik,Spiral Cafe | Krudo,77.0
Sheik,Pipe,92.0
Sheik,LewdCelebs4Free,101.0
Sheik,Uncle B,125.0
Sheik,MMG | Seven,181.0
Sheik,AR0,220.0
Sheik,Talen,235.0
Sheik,LanTurN,273.0
Sheik,Mo $,273.0
Sheik,FreeHops,307.0
Sheik,Reaver_King,307.0
Sheik,DumpyComb,318.0
Sheik,aujory,318.0
Sheik,Anzeray,318.0
Sheik,NattyIce,351.0
Sheik,Hell'sLabyrinth,351.0
Sheik,Echo_SSBM | Commas,351.0
Sheik,Radamen,391.0
Sheik,100 Days Of Solitude,424.0
Sheik,The Elder Statesman,424.0
Sheik,Ders,424.0
Sheik,Brandt,424.0
Sheik,Churro,424.0
Sheik,Abermega,472.0
Sheik,sidewinder572,472.0
Sheik,PeS | Puppy,472.0
Sheik,mourin,472.0
Sheik,kuzma,472.0
Sheik,ASAPferq,472.0
Sheik,20PcMcnugget,472.0
ICs,Trail,193.0
ICs,AHHHHH | Alice,318.0
ICs,BKB! | stocmoney,391.0
Falcon,Revenge | Gahtzu,7.0
Falcon,TG NBR | Panayiotis,35.0
Falcon,Goosekhan,39.0
Falcon,LFG | PanterA,44.0
Falcon,Verdo,70.0
Falcon,NathanSandwich,73.0
Falcon,snacklepackle,88.0
Falcon,Scar,90.0
Falcon,ijw,95.0
Falcon,RU | Midnight Blue,95.0
Falcon,NS | Frog,117.0
Falcon,FISA | JoJo,126.0
Falcon,ight,132.0
Falcon,Nard Dawg,143.0
Falcon,Dirty Lasagna,152.0
Falcon,Mootook,170.0
Falcon,Noc,186.0
Falcon,LFG | Fist Mexico,193.0
Falcon,Silkylaroux,212.0
Falcon,TZ | Iván,212.0
Falcon,Newquake,212.0
Falcon,Aldito1469,220.0
Falcon,Hunt,220.0
Falcon,Captain G,220.0
Falcon,SquidTheCat,220.0
Falcon,Coco,235.0
Falcon,Sacred,235.0
Falcon,Axis,248.0
Falcon,doctahdylan,248.0
Falcon,ImYourDade,273.0
Falcon,Connorasada,295.0
Falcon,Project Pat,307.0
Falcon,Neenor,318.0
Falcon,raid shadow legends,318.0
Falcon,Fran,334.0
Falcon,FestivalDeLaCombo,351.0
Falcon,Bassline,351.0
Falcon,Funk,351.0
Falcon,Raffshot,391.0
Falcon,Edier,391.0
Falcon,Zant,424.0
Falcon,bluecd,424.0
Falcon,Alex AF,424.0
Falcon,Fleece,424.0
Falcon,Joobey,424.0
Falcon,Pooptown,472.0
Falcon,Tomato,472.0
Puff,PQ2 | CPU0,27.0
Puff,Faust,113.0
Puff,SLO | GrizzlyBair,126.0
Puff,sad | UwUMysticalGirl,130.0
Puff,SDJ,132.0
Puff,Lamdin,152.0
Puff,Fire,152.0
Puff,DD,161.0
Puff,PurpleZ,161.0
Puff,Lama,170.0
Puff,Crispy | Chango,181.0
Puff,TR | Lunez,181.0
Puff,Golden,186.0
Puff,MDF | Amor,203.0
Puff,Divine Senator Kelly,203.0
Puff,thicceon,203.0
Puff,Furniture,212.0
Puff,Kanye Rest,220.0
Puff,Danimals,273.0
Puff,Comp... | PJThePuff,351.0
Puff,Ripn,351.0
Puff,AzLuFa,424.0
Puff,$W@6 | rocketf20,424.0
Puff,Dorian uwu,424.0
Puff,Salamanderman,424.0
Puff,Sav,472.0
Puff,Wobs,472.0
Fox,Mango's Friend | Lucky,4.0
Fox,Kürv,6.0
Fox,Medz,8.0
Fox,Soonsay,10.0
Fox,EP | Justus,17.0
Fox,TG | Mot$,18.0
Fox,Smashdaddy,19.0
Fox,Lotfy,20.0
Fox,Krizski,31.0
Fox,CLG | SFAT,32.0
Fox,Elysian,33.0
Fox,FreeMelee | Zuppy,34.0
Fox,Jet,37.0
Fox,The Leaf,50.0
Fox,CRACKSHACK | Quiggles,57.0
Fox,K8A,59.0
Fox,BHC | Evan,72.0
Fox,Chem,73.0
Fox,CREW | G,80.0
Fox,Cowbell,82.0
Fox,DannyPhantom,84.0
Fox,Frankhoe,94.0
Fox,Flow | ESPONJA,95.0
Fox,Maelstrom,104.0
Fox,SuperCuak,111.0
Fox,Nebulous | Jib,113.0
Fox,slowtai,117.0
Fox,OtES,117.0
Fox,Solomon,120.0
Fox,BuenasRetas | Cobs,121.0
Fox,GNIK,122.0
Fox,Tanooki,126.0
Fox,Toph,132.0
Fox,Neck,137.0
Fox,Flow | Stark,137.0
Fox,Hexjo,140.0
Fox,YBBT | leroydankins,143.0
Fox,TZ | Morrito,143.0
Fox,IWI | Marrgasm,143.0
Fox,Gooms,152.0
Fox,QTT | Marco,152.0
Fox,PapaNoJohns,152.0
Fox,Loki,161.0
Fox,cockbread,161.0
Fox,Megaman,161.0
Fox,Wassabi,170.0
Fox,Tristan's Rule,170.0
Fox,Melee Stats | Ambisinister,170.0
Fox,Schnurb,178.0
Fox,Oferton,181.0
Fox,DMT,186.0
Fox,Enemy,186.0
Fox,Melo,193.0
Fox,icecream,193.0
Fox,RustyTrombone,193.0
Fox,Aura,203.0
Fox,Crow,203.0
Fox,MikeDrop,209.0
Fox,ZouL,212.0
Fox,Kupo,212.0
Fox,Chet,212.0
Fox,markrevival,220.0
Fox,O N I,220.0
Fox,rice,235.0
Fox,Asus(4),235.0
Fox,Godslayer903,235.0
Fox,Jpeg | RC,235.0
Fox,sfy | Fizz,235.0
Fox,Slade,235.0
Fox,Vianny,248.0
Fox,TG CS | EBND,248.0
Fox,Archi,248.0
Fox,Rome0,248.0
Fox,Eddyvandamn,248.0
Fox,Galen The Wise,248.0
Fox,Quadragesimus,248.0
Fox,Reese,248.0
Fox,JoJoMyth,248.0
Fox,Vino,273.0
Fox,Lamonster,273.0
Fox,Jquinnsweg,273.0
Fox,FlLFFl,273.0
Fox,Simon,273.0
Fox,BeanBurrito-San,295.0
Fox,CW | rabit!,295.0
Fox,jerma985,295.0
Fox,Gingerham,318.0
Fox,Power Kevin,318.0
Fox,Rickeye_rick,334.0
Fox,Iron,334.0
Fox,Piti,334.0
Fox,Leviath,334.0
Fox,Ath | Bumble,351.0
Fox,S.O.D.A,351.0
Fox,Oz,351.0
Fox,carrotslat,351.0
Fox,omnijr,351.0
Fox,BubbleFuel,351.0
Fox,Vigilance,351.0
Fox,Moonking34,351.0
Fox,FoUr,351.0
Fox,TSI | Zane,351.0
Fox,SirTaco,391.0
Fox,Ratt,391.0
Fox,RPG,391.0
Fox,Phaunsey,391.0
Fox,Electroman,391.0
Fox,Just Nate,391.0
Fox,King,424.0
Fox,mello,424.0
Fox,Phil,424.0
Fox,Pingy,424.0
Fox,SpiritGun,424.0
Fox,blazerboy,424.0
Fox,TurboThot,424.0
Fox,Saya | QQQ#348,424.0
Fox,SU | wild flower,424.0
Fox,POOP | Zooty,472.0
Fox,RU | Graddy,472.0
Fox,Dark Oreo Master,472.0
Fox,pr0j3cts,472.0
Fox,JoeyBonzo,472.0
Fox,Socknose,472.0
Fox,2Pro4Pro | Toastrmann,472.0
Fox,Mars,472.0
Peach,SANS | Blues Clues,14.0
Peach,Anchovy,20.0
Peach,Bbatts,30.0
Peach,GST | Ryobeat,49.0
Peach,Willy P,95.0
Peach,Higgins,104.0
Peach,B0XX | ADMJ,143.0
Peach,Oaty,152.0
Peach,yBaS | MaxJacks,186.0
Peach,Fitz,193.0
Peach,Aura,203.0
Peach,NSB  |  KXT,235.0
Peach,roadkill,273.0
Peach,Moshi,307.0
Peach,SUPERUNKNOWN,318.0
Peach,Soltrain,351.0
Peach,Riggs,351.0
Peach,Skeeter,391.0
Peach,sisig,391.0
Peach,Clay,424.0
Peach,XXY Calico,424.0
Peach,DJAN,424.0
Peach,mathandsurf,472.0
Peach,Flippy,472.0
MidTiers,ycz6,15.0
MidTiers,Winx Club | Siddward,28.0
MidTiers,RCS | Chi,56.0
MidTiers,RULES | Strazz,68.0
MidTiers,LFG | Eddy Mexico,77.0
MidTiers,Dream,84.0
MidTiers,CowCowCowCowCow,86.0
MidTiers,INDY,89.0
MidTiers,Miranda,126.0
MidTiers,K.H.D | RE!GN,135.0
MidTiers,Bayløck,193.0
MidTiers,jams,193.0
MidTiers,ePG | Chevy,209.0
MidTiers,Kombeze Ataie,220.0
MidTiers,doubledown8,220.0
MidTiers,Special K,248.0
MidTiers,Egg$,248.0
MidTiers,Frap,273.0
MidTiers,STP,318.0
MidTiers,Boyz II Mensch,351.0
MidTiers,Lee,351.0
MidTiers,geg :),351.0
MidTiers,702 | Flameo Red,351.0
MidTiers,Amity,351.0
MidTiers,Old McJonald,391.0
MidTiers,maso soup,391.0
MidTiers,Stoon,424.0
MidTiers,Whoratio,424.0
MidTiers,TheDarkMan,472.0
MidTiers,Nayolfa,472.0
MidTiers,Luigi Gang | Brownie,472.0
MidTiers,50 Rats in a Trenchcoat,472.0
Other,LAG,47.0
Other,LeZagna,53.0
Other,Joey Bats,63.0
Other,Darrell,82.0
Other,RedX,95.0
Other,KELLZ,107.0
Other,KatBot,107.0
Other,Ahmad,130.0
Other,Captain Pretzel,152.0
Other,redpandamaster,161.0
Other,Savestate,161.0
Other,Zhyrri,170.0
Other,Rahma Noodles,181.0
Other,Chiefn_,220.0
Other,El Link,220.0
Other,YungWaff,235.0
Other,U-Smash | Rocket,248.0
Other,Hua,248.0
Other,Badboi,248.0
Other,Pilgrim,248.0
Other,(Ozymandias) | Churze,248.0
Other,totally butts,248.0
Other,Baja,248.0
Other,NEPA | Ron Paul,273.0
Other,Kr1meM45ter2517A,295.0
Other,CountifShine,307.0
Other,Tomz,334.0
Other,Pi2z,334.0
Other,Pogey,334.0
Other,Loscar,351.0
Other,Cpt.Blade,351.0
Other,Zen,351.0
Other,River | Green River,351.0
Other,GAS,391.0
Other,FLOW | Beiker,391.0
Other,Shadow,391.0
Other,Raptor Jesus,391.0
Other,TAS | TrueAlpha,424.0
Other,Agave,424.0
Other,Ren5o,424.0
Other,catsonthemoon,424.0
Other,LG | KrC,424.0
Other,AWaveDash,424.0
Other,Zakqary,424.0
Other,JC,472.0
Other,krizzy,472.0
Other,Kickflip,472.0
Other,hellojoe34,472.0
Other,CrazyColtCory,472.0
