Character,SmashTag,Rank
Fox,BubbleFuel,144.0
Fox,Electroman,165.0
Fox,markrevival,165.0
Fox,Melo,178.0
Fox,Jquinnsweg,178.0
Fox,rice,178.0
Fox,JoeyBonzo,198.0
Peach,Aura,18.0
Peach,SANS | Blues Clues,33.0
Peach,Willy P,39.0
Peach,Oaty,53.0
Peach,Fitz,72.0
Peach,Higgins,97.0
Peach,MaxJacks,130.0
Peach,SUPERUNKNOWN,165.0
Peach,roadkill,178.0
MidTiers,ycz6,16.0
MidTiers,Winx Club | Siddward,23.0
MidTiers,LFG | Eddy Mexico,31.0
MidTiers,CowCowCowCowCow,32.0
MidTiers,CSTR#106 | Strazz,39.0
MidTiers,Miranda,69.0
MidTiers,Dream,72.0
MidTiers,jams,72.0
MidTiers,Reign,77.0
MidTiers,Kombeze Ataie,124.0
MidTiers,STP,126.0
MidTiers,Special K,144.0
Other,HoG | Warmmer,19.0
Other,LAG,21.0
Other,Fro116,24.0
Other,Bbatts,25.0
Other,Jet,26.0
Other,LAGr | Travioli,33.0
Other,Googlyeyed,36.0
Other,Frankhoe,38.0
Other,KG/SBC | Oreo,41.0
Other,Red Dead | Traplord,45.0
Other,Joey Bats,47.0
Other,Mud,53.0
Other,Savestate,57.0
Other,SC | Lad,57.0
Other,Lama,61.0
Other,Alextrer,61.0
Other,Zhyrri,61.0
Other,Faust,61.0
Other,Ribboned Ace,67.0
Other,MMG | Seven,69.0
Other,TZ | Iván,82.0
Other,Furniture,82.0
Other,SuperCuak,82.0
Other,doubledown8,91.0
Other,PurpleZ,97.0
Other,Godslayer903,97.0
Other,Sacred,97.0
Other,Asus(4),97.0
Other,Fire,106.0
Other,Baja,106.0
Other,Newquake,106.0
Other,Pilgrim,106.0
Other,unlimited boy,113.0
Other,JFIRE,113.0
Other,Calvin,113.0
Other,Arn255,113.0
Other,Oferton,122.0
Other,Connorasada,122.0
Other,Maelstrom,124.0
Other,Sworderailer,126.0
Other,KYROS | Chuchaka2112,126.0
Other,Layer,130.0
Other,Pogey,130.0
Other,Rodney,130.0
Other,PP | rocky,130.0
Other,Piti,130.0
Other,Quadragesimus,130.0
Other,geg :),144.0
Other,FlLFFl,144.0
Other,Ath | Bumble,144.0
Other,Kawaii Kid | King Salmon,144.0
Other,Funk,144.0
Other,sisig,165.0
Other,Old McJonald,165.0
Other,maso soup,165.0
Other,Skeeter,165.0
Other,Churro,178.0
Other,Pingy,178.0
Other,Bebop,178.0
Other,Ari,178.0
Other,Neee,178.0
Other,Brandt,178.0
Other,Phil,178.0
Other,deep_cuts,178.0
Other,Proobie44,178.0
Other,KatBot,178.0
Other,Zakqary,178.0
Other,Abermega,198.0
Other,Sav,198.0
Other,mathandsurf,198.0
Other,Wobs,198.0
Other,trades,198.0
Other,A HUMAN | Agile,198.0
Other,Flippy,198.0
Other,JackO,198.0
Other,hellojoe34,198.0
Other,sidewinder572,198.0
Other,JC,198.0
Other,50 Rats in a Trenchcoat,198.0
Other,JehL,198.0
Other,pr0j3cts,198.0
Other,Dark Oreo Master,198.0
