SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
1016,Fiction,11,2,0,0,0,1,0,1,WC
64692,SANS | Blues Clues,14,5,0,0,0,1,0,2,WC
65777,bobby big ballz,12,4,0,0,0,1,0,3,WC
279722,EP | Justus,13,7,0,0,1,0,0,4,WC
61873,306 | Polo,7,1,0,0,1,0,0,5,WC
1019,CLG. | SFAT,8,2,0,0,1,0,0,6,WC
26750,KoDoRiN,6,1,0,0,1,0,0,7,WC
10485,DD,6,2,0,0,1,0,0,8,WC
4127,MIOM | Toph,8,3,0,0,1,0,0,9,WC
294260,ABG | salami,8,3,0,0,1,0,0,9,WC
3734,Hulka,9,4,0,0,1,0,0,11,WC
927948,cliché,10,5,0,0,1,0,0,12,WC
135157,billybopeep,8,4,0,0,1,0,0,12,WC
585236,306 | Amrak,6,4,0,1,0,0,0,14,WC
327212,:3 | Marrgasm,7,3,0,1,0,0,0,15,WC
12137,Cock Lot | JEEPER,11,15,0,1,0,0,0,16,WC
265808,NOOT,4,3,0,1,0,0,0,17,WC
27862,Musashi,6,5,0,1,0,0,0,18,WC
38175,W8ASec,7,7,0,1,0,0,0,19,WC
38643,RedX,7,10,1,0,0,0,0,20,WC
286517,Thad <3,5,4,0,1,0,0,0,21,WC
407878,Slump,7,12,1,0,0,0,0,22,WC
4864,Theftz,3,6,1,0,0,0,0,23,WC
627118,Pipe,6,13,0,1,0,0,0,24,WC
391890,TheFormuoli,10,14,1,0,0,0,0,25,WC
51608,Vitro,4,6,1,0,0,0,0,26,WC
14617,DiscipleOfBorp,4,11,1,0,0,0,0,27,WC
288395,jams,4,16,1,0,0,0,0,28,WC
53365,Ringler,1,11,1,0,0,0,0,29,WC
617254,N8V,1,8,1,0,0,0,0,30,WC
2082068,CarltonDanks,0,5,1,0,0,0,0,31,WC
40403,Pawn,0,17,1,0,0,0,0,31,WC
61897,LSD,12,2,0,0,0,1,0,1,EC
3561,Ginger,12,3,0,0,0,1,0,2,EC
21215,Dom,11,4,0,0,1,0,0,3,EC
1077,Revenge | Gahtzu,5,0,0,0,1,0,0,4,EC
138710,Golden,6,1,0,0,1,0,0,5,EC
23920,GHQ | Zamu,8,3,0,0,1,0,0,6,EC
709843,Chem,11,8,0,0,1,0,0,7,EC
185618,Captain G,11,8,0,0,1,0,0,7,EC
4748,GST | Ryobeat,6,2,0,1,0,0,0,9,EC
465131,Hunybear,12,9,0,1,0,0,0,10,EC
147811,Dawson,9,8,0,1,0,0,0,11,EC
257025,2Framez,6,3,0,1,0,0,0,12,EC
26153,DarkGenex,11,10,0,1,0,0,0,13,EC
353165,Milo,10,10,0,1,0,0,0,14,EC
5618,ANTIFA CEO | Quiggles,11,15,1,0,0,0,0,15,EC
16066,TG NBR | Panos,4,4,0,1,0,0,0,16,EC
45356,OtES,7,12,1,0,0,0,0,17,EC
65566,Miranda,2,4,1,0,0,0,0,18,EC
255496,ericiscool.net,1,2,1,0,0,0,0,19,EC
158148,Chewy,2,8,1,0,0,0,0,20,EC
241260,Alex18+,2,8,1,0,0,0,0,20,EC
925369,Fishpaste,1,8,1,0,0,0,0,22,EC
11945,Strazz,1,9,1,0,0,0,0,23,EC
155077,radvillainy,1,11,1,0,0,0,0,24,EC
13622,Blu-J,0,2,1,0,0,0,0,25,EC
424095,Frost | JJK,0,4,1,0,0,0,0,25,EC
357233,Afron,0,4,1,0,0,0,0,25,EC
