SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
725508,620 | Megacaat,1,4,1,0,0,0,0,76,WC
1466521,Floods,2,10,1,0,0,0,0,77,WC
1388856,SHRD#209 | Shredder,1,6,1,0,0,0,0,78,WC
278800,Cabbage Man,1,6,1,0,0,0,0,78,WC
1753671,Moonking34,1,7,1,0,0,0,0,80,WC
1640788,Special K,1,7,1,0,0,0,0,80,WC
1653242,Miscreants | Jquinnsweg,2,18,1,0,0,0,0,82,WC
18722,K.H.D | Reign,0,3,1,0,0,0,0,83,WC
2168813,Master_Hand_9669,0,10,1,0,0,0,0,83,WC
46752,doby,0,2,1,0,0,0,0,83,WC
23501,Ratt,0,2,1,0,0,0,0,83,WC
28342,M,0,2,1,0,0,0,0,83,WC
34266,WOMB#619 | Wombat,0,1,1,0,0,0,0,83,WC
2170490,jcking,0,1,1,0,0,0,0,83,WC
4390,NGG | Jflex,9,0,0,0,0,1,0,1,EC
11490,Dash,11,2,0,0,0,1,0,2,EC
279107,Khryke,12,3,0,0,0,1,0,3,EC
31487,Winx Club | Siddward,12,4,0,0,0,1,0,4,EC
3665,Younger,14,5,0,0,0,1,0,5,EC
144798,akir,16,7,0,0,0,1,0,6,EC
27638,Panda,9,1,0,0,1,0,0,7,EC
2029721,Ghost Rider,8,1,0,0,1,0,0,8,EC
49711,sad | UwUMysticalGirl,13,10,0,0,1,0,0,9,EC
150123,TPN,7,1,0,0,1,0,0,10,EC
29405,Vianny,12,6,0,0,1,0,0,11,EC
5618,RadicalLiberal | Quiggles,12,7,0,0,1,0,0,12,EC
233850,E-tie,5,1,0,0,1,0,0,13,EC
15070,Verdo,10,5,0,0,1,0,0,14,EC
7149,Trail,5,1,0,1,0,0,0,15,EC
819230,Willy P,9,6,0,1,0,0,0,16,EC
22088,Nebulous | Jib,8,6,0,1,0,0,0,17,EC
16066,TG NBR | Panayiotis,10,8,0,1,0,0,0,18,EC
127997,(SECONDARIES) | Skittles,8,7,0,1,0,0,0,19,EC
221136,Zeeker,10,11,1,0,0,0,0,20,EC
5765,Liquid,3,1,0,1,0,0,0,21,EC
14305,Nard Dawg,6,4,0,1,0,0,0,22,EC
4446,RCS | Chi,4,3,0,1,0,0,0,23,EC
47650,shoelegend88,10,8,0,1,0,0,0,24,EC
10430,FreeSSBM,5,4,0,1,0,0,0,24,EC
7654,Schnurb,5,4,0,1,0,0,0,24,EC
13956,Vino,4,4,0,1,0,0,0,27,EC
32201,PRIN$E,5,5,0,1,0,0,0,27,EC
157615,ight,7,10,1,0,0,0,0,29,EC
1972326,Rold,3,2,0,1,0,0,0,30,EC
862074,snacklepackle,6,5,0,1,0,0,0,31,EC
65566,Miranda,5,6,1,0,0,0,0,32,EC
512704,Axis,9,11,0,1,0,0,0,33,EC
5869,KL | Kid,4,5,1,0,0,0,0,34,EC
401761,pope | lean,1,0,1,0,0,0,0,35,EC
237282,Electroman,6,7,1,0,0,0,0,36,EC
856699,Logan,4,5,1,0,0,0,0,37,EC
7255,bsb. | fluff,2,3,1,0,0,0,0,38,EC
2170091,Fauxlatan,5,8,1,0,0,0,0,39,EC
776417,GSG,5,10,1,0,0,0,0,40,EC
2169990,Blitzcread,3,6,1,0,0,0,0,40,EC
328838,PeS | Puppy,1,2,1,0,0,0,0,40,EC
2147839,Aidanafoo,2,4,1,0,0,0,0,40,EC
64644,STP,5,12,1,0,0,0,0,44,EC
508959,BCM | veggies,2,6,1,0,0,0,0,45,EC
278295,ItsDad,1,3,1,0,0,0,0,45,EC
1382462,Zeal,3,13,1,0,0,0,0,47,EC
312286,Droog,2,2,1,0,0,0,0,48,EC
64433,ilovebrooklyn99,4,6,1,0,0,0,0,49,EC
13639,21! | Ronan,2,3,1,0,0,0,0,49,EC
11945,CSTR#106 | Strazz,3,7,1,0,0,0,0,51,EC
835002,Jesuscametwice,5,13,1,0,0,0,0,52,EC
1034300,Oz,2,6,1,0,0,0,0,53,EC
1918686,roadkill,2,7,1,0,0,0,0,54,EC
3602,JLo,2,7,1,0,0,0,0,54,EC
582190,rice,2,8,1,0,0,0,0,56,EC
30865,Spi,1,7,1,0,0,0,0,57,EC
287526,MacTheStampede,1,8,1,0,0,0,0,58,EC
2097022,J-PlumsIX,0,7,1,0,0,0,0,59,EC
1631449,:) | Koints,0,1,1,0,0,0,0,59,EC
1994587,DQ,0,5,1,0,0,0,0,59,EC
255496,ericiscool.net,0,3,1,0,0,0,0,59,EC
959920,Xarique,0,2,1,0,0,0,0,59,EC
1964627,Crazyk,0,2,1,0,0,0,0,59,EC
618857,Lamdin,0,1,1,0,0,0,0,59,EC
2056968,TrainerBlu,0,3,1,0,0,0,0,59,EC
45903,Figs,0,1,1,0,0,0,0,59,EC
