SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
2031615,420 | Yolk,3,3,0,1,0,0,0,34,WC
183677,Yamasaki,6,7,1,0,0,0,0,36,WC
34266,WOMB#619 | Wombat,4,7,1,0,0,0,0,37,WC
153334,Silkylaroux,8,15,1,0,0,0,0,38,WC
286517,Thad <3,4,4,1,0,0,0,0,39,WC
26701,dirtyDev,6,7,1,0,0,0,0,40,WC
40403,Pawn,6,9,1,0,0,0,0,41,WC
31090,punished | gelp,3,5,1,0,0,0,0,42,WC
33371,Fraud,6,11,1,0,0,0,0,43,WC
219919,Frozone,2,4,1,0,0,0,0,44,WC
2114345,Watermelons,5,10,1,0,0,0,0,44,WC
478083,saacdaddy,3,7,1,0,0,0,0,46,WC
1301072,Melos,4,10,1,0,0,0,0,47,WC
268767,markrevival,3,8,1,0,0,0,0,48,WC
5050,Troy,5,18,1,0,0,0,0,49,WC
1682516,BABA | Babo,1,12,1,0,0,0,0,50,WC
230537,hHerb,4,11,1,0,0,0,0,51,WC
31658,early,1,5,1,0,0,0,0,52,WC
33387,pointykitty,2,13,1,0,0,0,0,53,WC
2085246,kippu,1,9,1,0,0,0,0,54,WC
1099771,PP | Droze,0,2,1,0,0,0,0,55,WC
64260,Hellraid,0,24,1,0,0,0,0,55,WC
2114773,Raffshot,0,6,1,0,0,0,0,55,WC
15060,Just Jason,0,2,1,0,0,0,0,55,WC
176387,Badboi,0,1,1,0,0,0,0,55,WC
147424,Spiral Cafe | Krudo,12,1,0,0,0,1,0,1,EC
27638,Panda,9,0,0,0,0,1,0,2,EC
7149,Trail,11,2,0,0,0,1,0,3,EC
127639,Neologism,11,3,0,0,0,1,0,4,EC
47866,S.C.E. | Erik,14,6,0,0,0,1,0,5,EC
2029721,Ghost Rider,14,6,0,0,1,0,0,6,EC
26153,DarkGenex,15,8,0,0,1,0,0,7,EC
54390,Bonn Esports | Question,16,11,0,0,1,0,0,8,EC
6700,JCubez,8,1,0,0,1,0,0,9,EC
4748,GST | Ryobeat,6,0,0,0,1,0,0,10,EC
16066,TG NBR | Panos,10,4,0,0,1,0,0,11,EC
5457,Bones,5,0,0,0,1,0,0,12,EC
21661,GLR | JAM,11,7,0,0,1,0,0,13,EC
5618,ANTIFA CEO | Quiggles,15,12,0,0,1,0,0,14,EC
13664,codeman,7,4,0,1,0,0,0,15,EC
152940,CLEM#112 | Clem,12,9,0,1,0,0,0,16,EC
15678,Zeph,7,5,0,1,0,0,0,17,EC
54316,Stone,5,5,1,0,0,0,0,18,EC
157615,ight,13,13,0,1,0,0,0,18,EC
175490,QoT | Cruelscotty,12,14,0,1,0,0,0,20,EC
789026,Douglas.J.Gov,13,16,1,0,0,0,0,21,EC
56287,Sporsinick,6,7,1,0,0,0,0,23,EC
310321,TC | BuyMyMixTape,7,10,1,0,0,0,0,24,EC
55354,Travy,11,17,1,0,0,0,0,25,EC
65598,rickey_kc,3,3,1,0,0,0,0,26,EC
330200,TT | Dair,4,6,1,0,0,0,0,27,EC
862074,snacklepackle,9,16,1,0,0,0,0,28,EC
171111,UARK | VentusWK,5,15,1,0,0,0,0,29,EC
657175,Bobakanoosh,3,12,1,0,0,0,0,30,EC
694759,snek,2,4,1,0,0,0,0,31,EC
2011811,sucordie,4,10,1,0,0,0,0,32,EC
156518,Lust,3,10,1,0,0,0,0,33,EC
2026451,ASAPferq,1,5,1,0,0,0,0,34,EC
2021066,Schweppes,1,9,1,0,0,0,0,35,EC
279871,KLAWHAU5,1,10,1,0,0,0,0,36,EC
367758,Rose,0,3,1,0,0,0,0,37,EC
2111424,flowjam,0,3,1,0,0,0,0,37,EC
1315595,Sleeepy,0,13,1,0,0,0,0,37,EC
1047164,lemon,0,3,1,0,0,0,0,37,EC
1322460,8167263631 | Notto,0,3,1,0,0,0,0,37,EC
174790,Mounir,6,6,0,1,0,0,0,22,EC
