SmasherID,SmashTag,Wins,Losses,Placement
1017,S2J,6,1,1
65777,bobby big ballz,4,2,2
27638,Panda,4,2,3
694497,IMP | Ben,3,2,4
40476,Medz,3,2,5
18652,LFTG | Logos,4,2,5
3734,Hulka,3,2,7
24024,OAK | Spacepigeon,3,2,7
11490,Dash,2,2,9
39235,Dream,2,2,9
144798,akir,1,2,9
64692,SANS | Blues Clues,1,2,9
279107,Khryke,1,2,13
173178,LAG,1,2,13
2029721,Ghost Rider,1,2,13
31487,Winx Club | Siddward,1,2,13
150123,TPN,0,2,17
10282,Air,0,2,17
3665,Younger,1,2,17
4390,NGG | Jflex,0,2,17
1092,Connor,0,2,17
